userid,age,gender,ope,con,ext,agr,neu,text
149e1bf5c7c35859b03060d3405be259,-,-,-,-,-,-,-,"FACEBOOK EXPERIMENT - if you are reading this, whether we talk often or not, please post a comment about the first memory of us that comes to mind. Then post this paragraph on your status, you'll be suprised what people remember about you!!,heh preparing for partyyyy xd hahaha cya pv ppl xd,FORZA ROMA,partay,xi bd ta facebook jaqq kulhadd jahseb li imxenaq wtf ? ....,pvvvvvvvvvvvvvvvvvv olejjjj partayyy xd,merry xmas ppl xd,forza AS ROMA,:P ejja ha nihdu gost guys:),my bdej tudej,....,jaqq x nizla tazx xita,- on my mobile with eBuddy www.ebuddy.com/android,italja go  home!!!!!!,brb wash,- on www.ebuddy.com Web Messenger,new netbook :P\
 not to the familty :P\
the count of 3 desktop laptop and nety book <3,PPL WAIT FOR NEW PICS XD:p  COUZ THESE ARE ANCIENT...,jaqq x bd illejla,- on my mobile with eBuddy www.ebuddy.com/android - on www.ebuddy.com Web Messenger,brb  lol ],beware min jeqred bil bard redd ha jitfaw go frizer xp,check out my edits xd ppl,waiting for festa :> haha ejja ha nikumidjaw ppl :P,is feeling """
14c5df31c313b9e2cf0faf854e3caa3c,-,-,-,-,-,-,-,"Oh and Nate I just asked. lol,If you know anyone in Florida tell them to vote for Marco Rubio for U.S. Senate!,MORE SNOW?!!! really?,Who's ready for spring?!!!!,This weather beats DC's to death!!! I love me some Tennessee,I'm tired of the far right and the far left.  We need a moderate as president!,Well this is one of the few situations where going to SHHS is better than UCHS. NO SATURDAY SCHOOL! I feel sorry for you all, but we got days tacked on to the end of the year so it all evens out I guess.,Well at least I got a break from make up work.,Kudos to everyone in the NSAM great points were definatly made.,NYLF was awesome!!!,I hope I get my voice back before saturday.,Thank you NFL network for the NFL's top 10 marathon.,NBC you know that your all ready on thin ice with me and now you freeze up when the office comes on?! Come on!,The fact that it's gonna be a six day school week just settled in.,\What legacy shall we leave our children? Are they destined to die for the hatreds which have plagued the old wor"
1500cbfbf48cd32576093e54f296374c,-,-,-,-,-,-,-,"Michelle is very humbled and honoured that Cherish was chosen as Best New Business of the Year at the WM Women in Business Conference by Go Woman on Friday. Cherish is my passion and the PR that comes form this will raise the profile of all the charities ,For anyone who is interested in getting new business relationships without putting your hand in your pocket, and avoiding the tax man legally! I am doing a mini workshop on 7th August at 7.30am for the Chamber of Commerce at Evesham Vale Golf Club. This c,Just wants to say a massive \Thank you\ to Becky and Dan for taking up the challenge of running the cocktail bar at the Talent Fest. I couldn't think of a better duo to do it, they are going to be so much fun! Thank you xxxxxxxxxxxxxxxxxxxx,Only hours to go till the Talent Fest 2009! Praying that we get bums on seats and that people support all the effort that has gone into it! xxxxxxxxxxxxxxxxxxxxxxxxx,Please don't! Love you xxxxxx I'll buy you a bit Christmas Present? xxx,Working up to delivering the firs"
150aaafd199ce957fda70d4f6dfd1aec,-,-,-,-,-,-,-,"Thanks y'all. Very very hung over. Advice to anybody not already 21. Never go to the pub. It will end in tears, big alcoholic tears!,Frightened Rabbit are playing in Edinburgh tonight Electric Circus, 6pm. Gutted I cant go, so someone better be there representin'!!,Chairman LMAO.,Monday = FAIL!,Thinks mondays should go f**k themselves."
1526a075cb8ebee6193a83c5966e6fb8,-,-,-,-,-,-,-,"Got a puppy!(: what shal i ever name him..?,so i'm pretty much stuck at home for a whole nother week... JOY!! /: i'm soooooo bored.,Surgery sucks..."
152d11c38a22e0297d5f5dedc3aee329,-,-,-,-,-,-,-,"owned.,I hate liars.,cheated again and again.,i can hide but not hide forever.,i miss the days in thai,what a difficult life.,hate being sick.. having slight flu and sore throat now.,koi addiction. again,oh man.. keep sneezing.,going CCK later. getting a bag,Am I irksome?,Am I SO SO irksome??? must people say vulgar to me? must people hurt me so much?,it not easy walking this far. but there is no time for me to rest at this moment of time I'll just have to wait.,Life is so so tough.,Though everything Fails still You are there.,people tends to assume thing very quickly that they forgot to put them in other's shoe.,well there is this tough decision that I HaVe to make. Because its doesn't benefits me for that kind of \situation\.,even though how dark it is going to be with the winter of faith for me. I trust Him because I know and I know my blessing and breakthrough is going to come.,There I find You waiting and there I find release.,I feel like a huge failure,giving up on something.,Selamat Hari Natal!,this is"
15827e5c75abb1110d773865137d757d,-,-,-,-,-,-,-,"last exam tomorrow wahayyy!,is preparin for a messy night :) but gutted that have to pack work stuff for tomo :(,MARKOVVVVNIKOVVVVV ahahahaha!!!,devastated,lovin my new toastie maker after stiff kitten antics :),has lost her voice from magaluf madness!,can't believe the antics of a certain Team R member! MAD!,is excited to go zorbing!,is a mad chanceyyy!,is feeling surprisingly slightly sad, i am no longer a Bhs bra fitting specialist...,soooooo much to do before saturday AAAHHHHHH!!,is off to glasgow tomorrow!!!,please help me... where is luigi??,is in shock that so many people dont know what a ten glass is?!,is pbl'in it to the absolute max :( to allow for maximum sex on the beach makin with sarah tomorrow night!!,has lost her voice entirely :(,skittles vodka :) yaaayyy!!,silent discos are officially the greatest thing EVER!,loves willliiess heheheheh,Fishey, what a legend!,not as much a FADGGEEEEEE,loves lorna bbz and her vodka buying! :)!,is teeing off shortly for some medics pub golf!!,is off to have an "
1590801fbd2151b9702a80b4c7a43cdb,-,-,-,-,-,-,-,"likes Dragon of Heaven [???? - ???] online free to play MMORPG. Come join us and play together!,dam...cant online anymore~~bye :D,omg!! taking chances!!,Yenjenhao Yenhao wanna fuck Wei Jing!!!,If all my friends were to jump off a bridge, I wouldn't jump with them, I'd be at the bottom to catch them.,oh darling i wish u were here"
15991e219eacbcb22f1c9926b4fa6f4f,-,-,-,-,-,-,-,"Needs to go to bed...,Back to college again,has so much to do but is still bored,is totally devastated coz her lil' bunny died. And still can't believe she's really gone...,Tonight was totally amazin' =] Dan I want your hat!!!!!,has 9 weeks off college!!!,It's too hott...*melting*,Is really worried bout her rabbit = [,wants to see her friends =/ oooh and go dancing in the rain ..when it finally rains....,didn't get to dance in the rain but got to see most of her friends =],has a rabbit in her room again, and slept on the floor last night,Today is forever and tomorrow will never come, Yesterday has been, you can't change what you've done, So learn from the past and live for today... Because what you do today will last you a lifetime. Who doesn't love random moments of creativity xD whothehellknowswherethiscamefrom,is soo bored,= ],The three days were nice while they lasted....*sigh*,Parents going away for 3 days woo!,Passed my AS Levels =D and had an awesome day in town with friends ^^,MY CONVERSE HAVE ARRIVED"
15a83d3a29dddb4dd942804c3a6b4edd,-,-,-,-,-,-,-,"Anyone want to go on a cruise to Florida/Bahamas this Christmas for $600?  You can bring your family..,finally put artsy pictures up!,Needs to find good abandoned houses to take pictures of for an art project...,watching Lily Allen and Friends.  Sooo funny.,is a giant blob of ugly.,got a parking permit!,you're shattering our innocence like a bullet through a glass.,7 diary entries in french: done.  108 page packet and oral presentation?  Not so much..,Anyone want to go see Paramore at the Electric Factory on October 17th with me...? Paper Route and The Swellers are opening.,Can't sleep.  Drawing/listening to Streetlight Manifesto & Lily Allen.  Odd mix?  Yeah.,Does anyone have lunch 10th?,All-nighter already.  Totally my fault though.,\I think Bigfoot is blurry, that's the problem.  There's a large out-of-focus monster roaming the countryside\,Cage the Elephant is amazing.,Are there any decent electives 13th period?  Probably dropping AP French.,Why do I always do art projects in the most tedious way POSSIBLE"
15dc75bca68aa9214c4ca2b9d279279f,-,-,-,-,-,-,-,"21!!!!! FRIDAY GONNA GET KRUNKED!!!!,Need help with Spanish final paper!!!!,Finally the snow storm I've been waiting for!!! I even had off from school today! Too bad I have three online classes :-(,Decisions decisions...,Blarfingar B.,YUM! Nothing like a midnight snack!,I hate little brothers!! Casey is such a Glama.,Bored, and actually looking forward to classes.,ACCEPTED TO OHIO STATE UNIVERSITY!!!!!,Wednesdays stink.... classes 9am-9pm!,Tummy ache... :-(,Frienlationships are tough, but you can make it if you have enough lovepreciation for one another.,Congrats to Steve and Kara!,Temple it is.,It's just not right when a girl is afraid of her shower sending her to the burn unit...,THANKS FOR ALL THE BIRTHDAY WISHES!!!!,SPLAT,I HATE WRITING PAPERS!!!!,MERRY CHRISTMAS EVERYONE!!!,CONGRATS TO CASEY AND CLASS OF 2010!,I guess it's time to get serious about school.............. JUST KIDDING!!!,First day of class... not bad.  Human Sexuality class; HILARIOUS!!,And now we wait...,8am: Principles of Management..... "
15e6d57c4d5de6b69b87bb0e4980e8cc,-,-,-,-,-,-,-,"????????????? ??????? ????????!!!,Barack Obama! Six months in office n Nobel prize is urs.... Amzing!!!,Yeh Mera India!!!,Happy Diwali to all my frends!!!,completing sheets.......!!!!,\ Ek batmi : Gelyawarshi 26/11 chya hallyat 24 hindu, 31 muslim, 3 christan  ani itar marle gele \ jar 'Pakistani atireki 'Bharatiya' yewadhich olakh pahun samorchyala maru shaktat tar aapan pan 'Bhartiya' mhanun jagayla kay harakat ahe? Bharatiya hich aapli jaat ani Manawata hach dharma....,http://www.youtube.com/watch?v=VTNYf6Nubdk,Happy New Year to all my friends..........,Navin Varshachya Hardik Shubhechha!!!,Merry Christmas!!!!!!!!!!!,Submissions over....... leaving for Mumbai tonight,Back to home...... enjoyed bro's Convocation ceremony!!,Exams over finally!,Best of luck to all GECA ppl!,ye re ye re pausa...!!!,Enjoyed the Rain........,tomorrow, leaving for Hyderabad,Exam Over...!,watched Rajneeti,Done with one,Back to home!\
Google Maps rocks!\
Excellent positioning (Chhoti galiyon se National highway tak)!!!,Happy Diwali t"""
15f060616c83bf98face68951b91886c,-,-,-,-,-,-,-,"Hit up all the J-Jill stores that were closing this week-end (Norfolk and Williamsburg) - got 160 dollars of work clothes for 35 dollars !!!  Go Me :) That is power shopping,Merry Christmas to everyone !!!  Expecting snow later tonight, so looks like it will be a white Christmas after all.  Cool - snowed in with Joel - what could be better???"
15ff33896d9108c7be2fc9fc7715ce91,-,-,-,-,-,-,-,"woohoo party party,anime!,blahblahblah,anime, naked cock, yea......,sicky sick,feeling sick =(,cramming covers,wish some people would mind their own business....,wasting time here on facebook, if I'm away from this site I'm doing something better =),i meant rooster did u think i meant penis?,so full but somehow there is a reserve in my tummy for dessert!!!!,happy thanksgiving!  so stuffed!,recital time,back to work =),still smoke free finally feeling better my lungs were killing me earlier, from expelling all of that garbage,back to work...than looking forward to my four day weekend,and it's black Friday.....be smart do your shopping online.....avoid the crowd,practicing...can't believe I've been so lazy,enjoying music again!,friendship and family is what matters above everything =),feeling sick again and annoyed wish I was home not at work,starting exercise routine again....i heard somewhere that it takes 6 times to make or break a habit...so hopefully can continue to not smoke cigs.....and exercise every da"
